,X0,X1,S,A,T,Delta
2064,1.0,1.095711083917766,1,1,2.4075539306589353,0
2065,1.0,0.3448047207557956,1,0,1.8622487786052915,1
2066,1.0,-3.802867369433336,1,0,2.2738523651061207,1
2067,1.0,0.6633316600409243,1,1,4.035740883297283,0
2068,1.0,0.08849986533017329,1,1,3.3356365024218166,0
2069,1.0,1.3844004225339643,1,1,4.280952375212479,1
2070,1.0,1.2440811185973515,1,1,3.5950622060176474,0
2071,1.0,-3.0507926489079757,1,0,2.946164420521144,1
2072,1.0,0.5550522889764931,1,0,1.035403906625552,1
2073,1.0,-1.1655388791974897,1,1,6.415394380600738,0
2074,1.0,1.25763104072059,1,0,1.7876825431554928,1
2075,1.0,1.3031479909535773,1,0,1.0835730185657735,1
2076,1.0,1.1924837221131506,1,0,1.2265172642536881,1
2077,1.0,-0.9906495178465584,1,1,1.3874248218432936,0
2078,1.0,0.08469088466483154,1,1,3.2245123248800596,0
2079,1.0,-1.3783368660240158,1,1,5.902299118148836,1
2080,1.0,0.2937597707232358,1,1,3.989726050218887,0
2081,1.0,-1.038156058513636,1,0,1.0674915181646294,1
2082,1.0,-1.4920499663856601,1,1,4.799868722556852,0
2083,1.0,-1.3208519339432527,1,0,2.702270792300793,1
2084,1.0,-0.067122329597947,1,1,3.4880638997325715,0
2085,1.0,-1.8303797219831757,1,1,4.710836518779173,0
2086,1.0,-2.3091261169609494,1,1,6.4288572413523255,0
2087,1.0,-0.9926497348926493,1,1,7.267124693166858,0
2088,1.0,0.7464285273059512,1,1,6.705143002257267,1
2089,1.0,-0.5939319875480821,1,0,2.06530451254965,1
2090,1.0,1.4457968759397943,1,1,5.937200889465328,1
2091,1.0,0.6969499193234387,1,0,1.088181377915768,1
2092,1.0,-1.808273309267183,1,1,1.0828067736758862,0
2093,1.0,-0.987383160254298,1,1,3.112791100646981,0
2094,1.0,0.21923305619687328,1,1,0.7720022112338542,0
2095,1.0,-2.7335521632469844,1,0,2.81676275517503,1
2096,1.0,1.6640494342502352,1,0,1.5872043494645496,1
2097,1.0,0.6187511235460312,1,1,3.2791293529666934,0
2098,1.0,1.2859402241975628,1,0,1.430035080090359,1
2099,1.0,-1.9854481203311276,1,1,2.5540632647968096,0
2100,1.0,-0.7424763909847111,1,1,5.331817960627961,0
2101,1.0,0.4935366140201721,1,1,1.2342073100036703,0
2102,1.0,-1.1793712973606,1,0,1.0221472288778208,1
2103,1.0,1.7789858824850042,1,1,1.0230271808315885,0
2104,1.0,-1.8604054609687475,1,1,4.045880537330157,1
2105,1.0,1.3857127381160212,1,0,0.943963564553687,1
2106,1.0,-0.05059873721028607,1,1,3.7946594278517853,0
2107,1.0,-1.455944142052536,1,1,3.8403062306948854,0
2108,1.0,1.622110014009146,1,1,2.5964160916746177,0
2109,1.0,-0.40884894098527724,1,1,0.6180142462783714,0
2110,1.0,-0.6676631551554048,1,0,0.9336054082424508,1
2111,1.0,0.6414703317762203,1,1,4.54518731235431,1
2112,1.0,-0.6602077687858161,1,0,1.7648146618393898,1
2113,1.0,-1.8739063106418419,1,0,2.9513585340228974,1
2114,1.0,-0.9101216798018112,1,1,5.826736196898393,0
2115,1.0,-0.09169001550244876,1,1,2.926675457453369,0
2116,1.0,0.2932850335420628,1,1,1.9052340111105766,0
2117,1.0,-0.4270585980483394,1,0,1.652029908849062,1
2118,1.0,-2.1706780386894415,1,0,1.6380546968314045,1
2119,1.0,2.5851640779392593,1,1,0.8338313870798941,0
2120,1.0,-0.29974118922721504,1,1,1.8685892072748487,0
2121,1.0,-0.15524578884918655,1,1,0.8750979334306414,0
2122,1.0,-1.7761694158285677,1,0,2.710876722164164,1
2123,1.0,-1.3827073538729242,1,1,1.6951260445479597,0
2124,1.0,-0.19568763628498098,1,1,7.610460871207008,1
2125,1.0,-0.14816165322926755,1,1,3.1064251788752877,0
2126,1.0,0.5805688201569212,1,1,5.803879784289797,1
2127,1.0,0.46926891256716585,1,1,0.25661457424991535,0
2128,1.0,-0.6622400200011995,1,0,2.3703710394538984,1
2129,1.0,-2.163771973626506,1,0,2.362290311780615,1
2130,1.0,-0.18969469838348152,1,0,1.4724225491499696,1
2131,1.0,-3.059037068883818,1,0,2.8541876604049228,1
2132,1.0,-2.665002647276711,1,0,2.008486151438902,1
2133,1.0,-2.3803240538983665,1,0,3.845728967824682,0
2134,1.0,-0.07616407073666309,1,0,1.3744687821532913,1
2135,1.0,-0.2804954277675234,1,1,6.131693321052331,0
2136,1.0,1.3125225525694868,1,1,1.3600337419974413,0
2137,1.0,-1.2144482570011732,1,0,2.7808758622907956,1
2138,1.0,-0.5202680291213423,1,0,2.5589320221995404,1
2139,1.0,-1.9064095754393795,1,1,9.141245062124888,1
2140,1.0,-2.035098829068727,1,0,2.239705407593786,1
2141,1.0,-0.2374364911281986,1,1,6.582402359555063,1
2142,1.0,-0.5981520577311896,1,0,2.57864082134618,1
2143,1.0,0.7370697581922743,1,1,6.678572301773112,0
2144,1.0,-0.16653836179217907,1,1,4.663239043372538,0
2145,1.0,-0.14702571769763195,1,0,1.6034829408167302,1
2146,1.0,-0.11163148769897463,1,0,2.1060871491693796,1
2147,1.0,-0.6009891229340925,1,0,2.5440815428728927,1
2148,1.0,-2.4927447866037618,1,1,4.143263467982271,0
2149,1.0,2.380761517885322,1,1,6.520814428137206,1
2150,1.0,0.37453918708893597,1,0,1.28060414885262,1
2151,1.0,-1.5137060014023085,1,1,5.600264404769721,0
2152,1.0,-1.7311507707655205,1,1,2.233845782845463,0
2153,1.0,-0.7282044756058753,1,1,3.0917755673481633,0
2154,1.0,0.2665099209116554,1,1,5.6862735601809495,1
2155,1.0,-1.0052370546974387,1,0,2.1238182903085043,1
2156,1.0,-0.3769356814918537,1,0,2.0978355113186016,1
2157,1.0,-0.200370475251254,1,1,1.4194971419921893,0
2158,1.0,-1.705333148184387,1,0,2.776231455327826,1
2159,1.0,-3.7377624040634414,1,0,2.9652171588711305,1
2160,1.0,-1.0146010085180248,1,0,2.271460729088013,1
2161,1.0,-0.36248594612742646,1,0,1.7156483031318144,1
2162,1.0,1.106932719877822,1,1,2.8842784677906366,0
2163,1.0,-3.203675452428591,1,0,2.6418127135185228,1
2164,1.0,-2.5703389897937505,1,1,4.436082115942343,1
2165,1.0,-0.24755204232297467,1,0,2.015866943880221,1
2166,1.0,-1.523510656417603,1,1,4.244000265302711,0
2167,1.0,1.2937228985876612,1,0,1.5156046366395806,1
2168,1.0,-2.393218322295465,1,0,3.2772586288223926,1
2169,1.0,-1.8341422277230859,1,0,2.9434185280293486,1
2170,1.0,-0.009479034403909847,1,0,1.8662028763803336,1
2171,1.0,-2.149403510120777,1,1,1.4722863245867737,0
2172,1.0,-0.8505616550470871,1,0,2.6563705160176108,1
2173,1.0,-0.8387776111072899,1,1,7.714865743354162,0
2174,1.0,-1.5212444018367353,1,1,0.7249808226195874,0
2175,1.0,0.14603815439853773,1,1,6.480822184675271,0
2176,1.0,-0.5522662854837393,1,0,2.2950647203548815,1
2177,1.0,-1.1261734378337,1,1,5.886925848104079,1
2178,1.0,0.5152998427366215,1,1,3.4895530660952208,0
2179,1.0,-0.4654287164084457,1,1,1.7228668117928119,0
2180,1.0,-0.905556058673838,1,1,4.086246835754074,1
2181,1.0,-1.5099442243936398,1,0,1.684115171128667,1
2182,1.0,-0.2900714542907098,1,0,2.489279736233626,1
2183,1.0,-0.7948843087084152,1,0,1.394310801889514,1
2184,1.0,0.7325425336643452,1,1,7.195630743281855,1
2185,1.0,0.6698461960807087,1,1,5.040166774531719,0
2186,1.0,0.13302124536846827,1,1,2.7913283267376867,0
2187,1.0,-0.7431470925571572,1,1,0.8514556479547198,0
2188,1.0,-0.6352535838854036,1,0,2.5011877022879134,1
2189,1.0,-0.11341036000293431,1,0,1.2003821923209466,1
2190,1.0,0.1888278733208193,1,0,2.2172757933649043,1
2191,1.0,1.1105922832726383,1,1,1.400772730699162,0
2192,1.0,0.8906701302310016,1,1,4.088083010853105,1
2193,1.0,0.5077824431555582,1,1,7.919393379185748,1
2194,1.0,-1.9001429513661343,1,0,2.3287996153721386,1
2195,1.0,0.4412198871375884,1,1,4.318410823078784,1
2196,1.0,0.03914597490579941,1,1,4.942921588598755,0
2197,1.0,-0.08417796553723977,1,0,2.123124351043622,1
2198,1.0,-0.6515940139925323,1,1,5.087106214584626,0
2199,1.0,-1.3231814598118308,1,1,3.045098229295559,0
2200,1.0,-2.187131715761642,1,0,3.4295654306545247,1
2201,1.0,-2.986686687314086,1,1,4.848154734901999,0
2202,1.0,1.9335425991465218,1,1,3.2043301061465317,0
2203,1.0,-1.8499045775393104,1,0,1.0538697688681393,1
2204,1.0,-2.2471408667276904,1,1,4.299237775453246,0
2205,1.0,-0.6925328063483704,1,0,1.5070549674456775,0
2206,1.0,0.5429738493954355,1,1,3.6674322238306467,1
2207,1.0,0.5355606537457502,1,1,2.867120289070967,0
2208,1.0,-0.8036285242801046,1,1,3.348219801499452,0
2209,1.0,-0.8170532168154702,1,1,8.630541067168613,0
2210,1.0,-0.7084077656019747,1,1,2.1316613301294325,0
2211,1.0,0.35418006486685893,1,1,4.531120498366744,1
2212,1.0,-0.013560177813967789,1,1,1.2153181079556288,0
2213,1.0,1.047152715949278,1,1,2.1952098468648527,0
2214,1.0,-1.699379604395326,1,0,2.4782188391793363,1
2215,1.0,0.04583763560338028,1,1,1.3137566813529733,0
2216,1.0,-2.322074512817041,1,0,1.5764976540191145,1
2217,1.0,-1.2522287726577956,1,1,6.247260042715213,1
2218,1.0,-0.3406358745927668,1,1,4.154181395388364,1
2219,1.0,-0.5286305567084545,1,1,5.50183558326922,1
2220,1.0,-1.9677549552480942,1,1,0.7715295922828633,0
2221,1.0,1.9511622327569826,1,1,4.2780631447724975,1
2222,1.0,-0.3971354160787254,1,0,1.4425318297245522,1
2223,1.0,-1.4846287969757963,1,0,0.9652202858397347,1
2224,1.0,-1.239687511936277,1,0,2.1279596158562435,1
2225,1.0,-0.8955192662940236,1,1,0.5678142216606475,0
2226,1.0,0.14605784441118352,1,1,5.221705617390379,0
2227,1.0,-1.2563407474183488,1,1,4.171256329529596,1
2228,1.0,-0.2618688645901288,1,1,2.6675840447328936,0
2229,1.0,0.9462456518379434,1,0,2.1023163777538025,1
2230,1.0,1.3618519407352085,1,1,4.668152161081141,0
2231,1.0,0.22786009372777105,1,0,1.9872621048793397,1
2232,1.0,-1.7351930468583106,1,1,1.414741592526865,0
2233,1.0,-1.926317296968604,1,0,2.110292074354474,1
2234,1.0,-0.16885218266486512,1,1,0.8830305940926054,0
2235,1.0,-0.9027219290730135,1,1,2.5027259290200194,1
2236,1.0,-2.4150044321779562,1,0,2.0960458853292137,0
2237,1.0,0.051663502189106314,1,1,4.5141239006329785,0
2238,1.0,-0.8568546119352523,1,1,6.328680653958873,1
2239,1.0,-2.423957885563828,1,1,4.59585287207762,0
2240,1.0,-1.1579827630792736,1,1,2.6119947322828136,0
2241,1.0,-0.474695414004991,1,0,2.4605533946594815,1
2242,1.0,-1.0149573215233865,1,1,5.259779540802866,0
2243,1.0,-2.923002494555524,1,0,2.1974903919781203,1
2244,1.0,1.5963226710022718,1,1,4.847658157525405,0
2245,1.0,-1.5005159575016422,1,1,3.131993899475558,0
2246,1.0,0.06759856448572688,1,1,3.4548095612228344,1
2247,1.0,-1.046858908368511,1,1,2.724132714203644,0
2248,1.0,-1.057065109839718,1,0,2.5602241957085163,1
2249,1.0,-0.5109307639702022,1,1,5.990793117898536,1
2250,1.0,0.5224588271834492,1,1,7.725655969999292,1
2251,1.0,-0.3530511842595502,1,1,2.395729001515218,0
2252,1.0,-1.4180740396194478,1,0,2.4355338292685946,1
2253,1.0,-1.5512935016483764,1,1,0.3927378661243108,0
2254,1.0,-1.0177757858179275,1,1,0.08400892416898399,0
2255,1.0,0.1591944359566827,1,1,4.371699910904952,1
2256,1.0,-0.8223014162232505,1,1,4.065185927342397,0
2257,1.0,-0.5331644784930533,1,1,5.534995394986904,1
2258,1.0,1.0093290703448263,1,1,4.0033226277439695,1
2259,1.0,-0.6376851576256097,1,1,1.5253905836081596,0
2260,1.0,-1.103707860018933,1,0,2.056805137100289,1
2261,1.0,0.5718346290518619,1,1,1.20790762272078,0
2262,1.0,-0.09721036409108275,1,0,1.8234992283628506,1
2263,1.0,-0.27799568628837057,1,1,1.20182871939549,0
2264,1.0,-0.32840231441834833,1,0,1.7921360349306252,1
2265,1.0,-2.0418090227815173,1,0,2.745719871722122,1
2266,1.0,0.06013760899479548,1,1,4.4567202888447275,0
2267,1.0,-0.5057114352468002,1,0,1.2773407079193289,1
2268,1.0,-0.9453457940308294,1,0,1.4805368442726792,1
2269,1.0,-1.9259570090458367,1,1,2.081558766273539,0
2270,1.0,1.1339762677384835,1,1,5.564967501907029,0
2271,1.0,-2.340440024841807,1,1,7.587163349793751,1
2272,1.0,1.1586556533191679,1,1,4.965691348716097,1
2273,1.0,2.1040414179095417,1,1,4.243159865845956,1
2274,1.0,-1.4792985730079171,1,1,6.5465351421503675,1
2275,1.0,-4.001228426068733,1,0,2.81834516097504,0
2276,1.0,0.23510023962910342,1,1,5.518609684258337,1
2277,1.0,0.6857880083236214,1,1,5.5137377920444814,1
2278,1.0,-1.6304368724010243,1,1,7.439064218411689,0
2279,1.0,1.0936990920157026,1,1,6.207418746863022,1
2280,1.0,-0.26541387253733983,1,0,2.325236225387108,1
2281,1.0,-0.9442744187881704,1,0,1.6470287932225156,1
2282,1.0,-1.3397987254518977,1,1,3.746502425151432,0
2283,1.0,0.9183032239225604,1,1,4.525194682058206,1
2284,1.0,0.5953541409422463,1,1,3.766975248473624,1
2285,1.0,-1.3134110532332075,1,1,2.3812103231535358,0
2286,1.0,-0.32107275944709923,1,0,0.5544580483223397,1
2287,1.0,0.02741641641689274,1,0,1.7645995047914715,1
2288,1.0,-1.9555903555282932,1,1,3.9846135083150136,0
2289,1.0,-1.0640853701442925,1,1,3.1525070293441675,1
2290,1.0,-3.105982872785255,1,0,3.3155183143527953,1
2291,1.0,-1.253133292767898,1,1,6.036723600091165,1
2292,1.0,-0.9060878722954118,1,1,5.84397660527824,0
2293,1.0,-1.0838193431541474,1,1,6.078031968180592,1
2294,1.0,0.25419084665824054,1,0,1.2621412143818924,1
2295,1.0,-1.365321971104411,1,1,3.0303016643273173,0
2296,1.0,-0.4199658645616974,1,1,3.4556048158179427,1
2297,1.0,-0.11028672935119344,1,1,3.710772964204385,0
2298,1.0,-0.6259795872437043,1,0,2.338526424105431,1
2299,1.0,0.8857521442998921,1,1,1.9596728690591805,0
2300,1.0,-2.214905425656453,1,0,3.0612595586298044,1
2301,1.0,-0.6888388445462441,1,1,5.121899719678079,0
2302,1.0,-3.073449863828056,1,1,4.029864944526967,0
2303,1.0,0.19025703812158734,1,0,1.9488171339982847,1
2304,1.0,-0.060820915846585444,1,0,2.490956067051918,1
2305,1.0,2.1935796632471507,1,0,1.2823815947839268,1
2306,1.0,1.103680171449919,1,1,3.9835937118089677,0
2307,1.0,-1.0358411484289738,1,1,1.731962090754714,0
2308,1.0,-2.4670826482461825,1,0,3.2887022092218947,1
2309,1.0,0.7003764484568129,1,1,2.5557065894967606,0
2310,1.0,1.3173447916874965,1,1,3.817334097709728,1
2311,1.0,0.3130490243669508,1,0,1.716556891231618,1
2312,1.0,-0.6981453429967245,1,1,1.3480439845971843,0
2313,1.0,1.4753692133954155,1,1,1.8574591435296384,0
2314,1.0,1.9088680256036885,1,0,1.632192963515146,1
2315,1.0,0.1297869087282858,1,1,6.517438770762061,1
2316,1.0,1.6626791795398042,1,1,4.564272983467729,0
2317,1.0,2.9090715410110706,1,1,0.8119549347007166,0
2318,1.0,-0.7343767148643933,1,1,0.3043784588970216,0
2319,1.0,-0.7785408363559945,1,1,2.7925292155056742,0
2320,1.0,-3.7510847359444535,1,0,1.8038708155800867,1
2321,1.0,1.023679769475192,1,1,4.856872466504677,0
2322,1.0,-2.649842200895484,1,0,3.0603222579766443,1
2323,1.0,-1.1310502524409705,1,1,3.6939935962955692,0
2324,1.0,-0.44239647779548763,1,1,3.0094754112672124,0
2325,1.0,1.2856173103421187,1,1,4.087948669845563,0
2326,1.0,-2.4069436798338213,1,1,2.1549428220136515,0
2327,1.0,-0.5917207792054764,1,1,4.9578348335752915,1
2328,1.0,-2.2229194670277783,1,0,2.2870446428195574,1
2329,1.0,-0.20514527887241357,1,1,2.367663470862678,0
2330,1.0,0.024553203122523737,1,1,4.02511596610077,0
2331,1.0,0.16548583740916167,1,0,1.6168127346771186,0
2332,1.0,-1.226598838969617,1,0,2.0842780845179387,1
2333,1.0,-1.1711785902337786,1,0,1.9079023320737079,1
2334,1.0,-0.6963400587279771,1,0,1.323656359833833,1
2335,1.0,0.5341883995795071,1,1,3.386584965774519,0
2336,1.0,1.6526275333731384,1,1,1.0428417267415502,0
2337,1.0,-1.5224345815883202,1,0,2.1948347250190836,1
2338,1.0,-2.074866695317256,1,1,1.7991342989128902,0
2339,1.0,0.8016340081311908,1,1,3.834092086366903,0
2340,1.0,-1.0614148405541806,1,0,2.322033454539902,1
2341,1.0,-0.5538941158241067,1,1,5.408172423998911,1
2342,1.0,-1.3057201981887827,1,0,2.2707162828000227,1
2343,1.0,-0.41253689852325726,1,0,1.3836749787281775,1
2344,1.0,0.16499754909354514,1,0,2.071860624658534,1
2345,1.0,-1.219163554574362,1,1,4.694907668353911,0
2346,1.0,0.4555592317258961,1,1,1.5766344808579824,0
2347,1.0,-1.6439528034702908,1,1,3.739769976935535,1
2348,1.0,0.389877747898425,1,0,1.2227422258568152,0
2349,1.0,0.27103207713033417,1,1,2.900690966582917,0
2350,1.0,-1.0801234533960553,1,1,3.0484218093278037,0
2351,1.0,-1.323622939535496,1,0,2.3755421234131338,1
2352,1.0,0.46070575006173453,1,1,2.7249212600797437,0
2353,1.0,-0.2975633207053975,1,1,7.347901176495614,1
2354,1.0,-3.1111324669916285,1,0,3.6907004302379085,1
2355,1.0,-2.7863159185820168,1,1,5.186486734773635,0
2356,1.0,-1.4996325552033742,1,1,5.509389439182636,0
2357,1.0,-1.796109109593259,1,1,2.5273747504212967,0
2358,1.0,-2.2344447291859817,1,1,1.7988436387948514,0
2359,1.0,-2.097552649826162,1,0,2.5953046843296206,1
2360,1.0,0.7885873657331202,1,1,3.310833283721857,0
2361,1.0,0.4187566482841879,1,1,6.298355346686742,0
2362,1.0,-1.7249156102540142,1,0,2.592733897094112,0
2363,1.0,0.738865226028959,1,1,6.6655199372702825,0
2364,1.0,-0.41200909022830123,1,1,1.2817349774896536,0
2365,1.0,-2.433804417961216,1,1,2.4941363815526456,0
2366,1.0,-0.3429420559060907,1,1,1.5073526355533404,0
2367,1.0,-0.8154886751252889,1,1,5.553837346640781,0
2368,1.0,-0.6489344577060872,1,1,3.449528513659182,0
2369,1.0,-1.4164728158402953,1,1,2.139323544428554,0
2370,1.0,0.9031633884046002,1,1,4.76550232793584,1
2371,1.0,-1.526914465060419,1,1,7.920428376931498,1
2372,1.0,-1.0445886082449696,1,0,3.1149522887882073,1
2373,1.0,-0.5852539848790292,1,1,5.213065672905729,0
2374,1.0,-0.5329351138883371,1,0,1.0186168427528912,1
2375,1.0,0.12862445615010898,1,1,2.294052660453248,1
2376,1.0,-0.9473612610031621,1,1,3.669003599255975,0
2377,1.0,0.9396254919680531,1,1,1.6728982323315034,0
2378,1.0,1.0767473937739465,1,1,3.4093234113124975,0
2379,1.0,0.4206181360639364,1,1,3.7113197206017863,0
2380,1.0,1.6092695980459522,1,1,1.62771898888403,0
2381,1.0,-0.7987144805295501,1,1,3.5796534915325617,0
2382,1.0,-3.190078943288447,1,1,7.80467594820182,1
2383,1.0,-2.0102390047270258,1,1,5.57372450245913,0
2384,1.0,0.9389842319596056,1,1,2.9524097271492,0
2385,1.0,-0.5812158806065025,1,1,7.140949872996254,1
2386,1.0,-1.5144287065314768,1,0,1.6004428897399812,1
2387,1.0,-3.494286495730221,1,1,7.024232137473348,0
2388,1.0,0.05224433080963853,1,0,1.4504877678904284,1
2389,1.0,-3.5401486303397314,1,0,3.069272439513641,1
2390,1.0,0.03987704308655138,1,1,2.5542173360498466,0
2391,1.0,-1.3539887532561972,1,0,2.8229817119568215,1
2392,1.0,0.6436352801647942,1,0,1.8338808651440377,1
2393,1.0,0.11295771638333774,1,0,2.5003844593716633,1
2394,1.0,-1.6368455362058645,1,1,6.146175893300857,0
2395,1.0,0.5117415359416939,1,1,6.174201902658414,1
2396,1.0,-0.026426218563093518,1,1,6.572973071936109,1
2397,1.0,-1.6618299173633018,1,0,2.212906399617489,1
2398,1.0,-0.6071716880724127,1,1,4.317787424245682,0
2399,1.0,-1.141111154703122,1,1,1.299013018734506,0
2400,1.0,0.7481315963667168,1,0,2.0207776355514886,1
2401,1.0,0.9683905883892261,1,0,1.4881550395118612,1
2402,1.0,0.8745025708127157,1,1,6.654485429945179,1
2403,1.0,1.0240926994138868,1,0,1.6175037044084613,1
2404,1.0,-0.11892048816573914,1,0,1.8786782964136042,1
2405,1.0,-2.0487254191971727,1,0,2.0846019688820445,1
2406,1.0,-1.4874339632838238,1,1,4.483891440443767,0
2407,1.0,0.037100078191978136,1,1,4.966435407979199,0
2408,1.0,-2.6789358060516584,1,0,1.5816059521373527,0
2409,1.0,-1.1824842999460763,1,1,4.566852809920621,0
2410,1.0,1.2416307914307285,1,1,5.333367158033942,1
2411,1.0,0.3334117632997775,1,1,4.955078393082194,1
2412,1.0,-0.8396986588130683,1,0,2.032089113489423,1
2413,1.0,-1.293647492192509,1,1,5.450503774675387,1
2414,1.0,0.9282668889950962,1,1,4.370625760410991,1
2415,1.0,-1.7717972288399613,1,1,0.5927567937282406,0
2416,1.0,1.0808786831984338,1,1,2.6904167193414374,0
2417,1.0,-1.5637283365630732,1,0,1.883213287151173,1
2418,1.0,0.47615131954036993,1,1,1.7152929868896363,0
2419,1.0,-0.3253812365477228,1,1,1.4789938596031262,0
2420,1.0,-0.9305722492449402,1,0,2.959416234241311,1
2421,1.0,1.0977444527534237,1,1,4.361268097778355,0
2422,1.0,0.7331194255817692,1,1,4.216567137340119,0
2423,1.0,0.6157595533600968,1,1,4.522435446311931,1
2424,1.0,-1.4690815976196605,1,1,2.2149677724523267,0
2425,1.0,0.4814804739769418,1,1,0.34747540253287496,0
2426,1.0,1.2975268324449776,1,0,1.26422229365885,1
2427,1.0,0.04119352856704617,1,1,5.167074658501192,1
2428,1.0,-4.309538212426365,1,1,7.310391701174603,1
2429,1.0,-2.873798016015402,1,0,2.4361426632400214,1
2430,1.0,2.6589494541086114,1,1,5.320621004721131,1
2431,1.0,0.682176203953655,1,0,2.1328743843587734,1
2432,1.0,-0.8959140672987902,1,0,2.2536264612714425,1
2433,1.0,-1.9386537631474121,1,0,3.2892288943133123,1
2434,1.0,0.15948936383927692,1,1,5.132652846871082,1
2435,1.0,-0.7029952046269754,1,0,1.9778666549104993,1
2436,1.0,-2.3689286887287357,1,0,2.0473384170013675,1
2437,1.0,0.11178141519956963,1,1,2.407141003401333,0
2438,1.0,1.1170000475699624,1,1,4.512722152017298,0
2439,1.0,0.2210032258111655,1,1,2.3189793405741304,0
2440,1.0,0.97948159250743,1,1,4.718136902569282,1
2441,1.0,2.0143698868020263,1,1,3.3376651777873354,1
2442,1.0,0.6750151232060075,1,1,4.860952552011447,1
2443,1.0,-0.9268888095801633,1,1,3.185034921444256,0
2444,1.0,-0.36374947625131004,1,0,2.2252922349175397,1
2445,1.0,-3.17044653719935,1,1,4.33081827681295,0
2446,1.0,-1.704432156601086,1,0,3.2079088503126445,1
2447,1.0,-0.21674907426739354,1,1,2.393950821656076,0
2448,1.0,-1.1114951971071798,1,0,2.032521980615424,1
2449,1.0,0.7373218645212163,1,1,3.6752448805203035,0
2450,1.0,0.5408121120191414,1,0,1.398587909702578,1
2451,1.0,1.042650073313609,1,0,1.6385738162037147,1
2452,1.0,-0.11850164199637836,1,1,2.4931567836794057,0
2453,1.0,-2.141406902734515,1,0,2.5564905608305817,1
2454,1.0,-0.8096062950186664,1,1,6.879770717436884,0
2455,1.0,-0.29818195521820146,1,0,1.6651987579490524,1
2456,1.0,-0.858134034384473,1,0,1.709794702392447,1
2457,1.0,-1.0847488102871272,1,1,4.872636112250936,0
2458,1.0,-1.3544736976402298,1,1,3.9002701716595576,1
2459,1.0,-0.49623509904745616,1,0,1.4415585252356655,1
2460,1.0,-1.4682224173298721,1,0,1.998157594289025,1
2461,1.0,0.46323385635870185,1,0,1.796005233438615,1
2462,1.0,-0.008115663658192385,1,1,1.1929592128537463,0
2463,1.0,-0.34687205378710506,1,1,1.7465501356641786,0
2464,1.0,-0.3727733167010021,1,1,6.003680595307349,0
2465,1.0,-1.7152912655432355,1,0,1.1795824148689216,1
2466,1.0,-1.4641105074998277,1,0,1.656006795670871,1
2467,1.0,1.3551667999582098,1,1,5.5913137462715055,1
2468,1.0,-1.5858419981748926,1,1,4.133855370871884,0
2469,1.0,0.8620177258147075,1,1,3.513015889411759,1
2470,1.0,-0.9801515856543513,1,1,1.0473384203201317,0
2471,1.0,-0.25639661800317315,1,0,2.3807794314021455,1
2472,1.0,-2.0839604252963264,1,0,3.171541988629812,1
2473,1.0,-0.7598635829539127,1,1,3.364307251776151,0
2474,1.0,-0.6823758289027084,1,0,1.023752354781603,1
2475,1.0,-1.2247744494808546,1,1,5.22565291840441,0
2476,1.0,-0.30785236069377486,1,0,0.8062013621665194,1
2477,1.0,-3.156755726554801,1,0,2.340998170912115,1
2478,1.0,0.373774652117419,1,1,4.99031427310157,1
2479,1.0,-0.038644695177295296,1,1,0.9931947752169012,0
2480,1.0,0.4799690721854477,1,1,4.898802274574226,0
2481,1.0,0.13978640582088986,1,1,6.459889068190306,0
2482,1.0,-0.542970339009931,1,1,7.482389883870241,1
2483,1.0,-1.0921468845326405,1,0,2.818361559445189,1
2484,1.0,-2.102752214267117,1,0,1.7893345174456126,1
2485,1.0,0.652374991667459,1,1,3.1652169354732376,0
2486,1.0,0.5197605769454001,1,1,1.611850039191404,0
2487,1.0,-1.513547427012498,1,1,1.8526079045323067,0
2488,1.0,0.4227770838179381,1,1,0.06984523116701032,0
2489,1.0,-1.6052359794069377,1,1,3.4702352589564156,0
2490,1.0,-0.9682068826630066,1,0,1.1430858692351653,1
2491,1.0,-1.6249108799685916,1,1,0.3871619576890354,0
2492,1.0,-0.5688096157086605,1,1,0.8022856217270136,0
2493,1.0,-0.9035303723073689,1,0,1.5715955621553497,1
2494,1.0,-0.25140534341517917,1,0,0.7856348500094195,1
2495,1.0,-1.4573431326497597,1,1,5.53484092676292,1
2496,1.0,-0.009562451638973846,1,0,2.105209786776018,1
2497,1.0,0.5321093004572952,1,1,4.342835998824393,0
2498,1.0,0.7554358282620073,1,1,3.4701027171879835,0
2499,1.0,-1.238308319460835,1,1,4.505024367133,0
2500,1.0,0.5919265823699706,1,0,1.3104593646220655,1
2501,1.0,0.2925941528234528,1,0,2.114993450745034,1
2502,1.0,-1.2196765466155846,1,1,7.975642500851525,1
2503,1.0,-0.4473437595777841,1,1,2.574774021919803,0
2504,1.0,-1.309049819279275,1,0,2.532050902196483,1
2505,1.0,-2.651737017016536,1,0,2.616667805657856,1
2506,1.0,-0.1641638527284512,1,0,2.2924722601505403,1
2507,1.0,-2.428500915648995,1,1,4.671207055297265,1
2508,1.0,-1.0557198716394716,1,1,6.570802318891281,1
2509,1.0,0.0169808105871333,1,0,1.6353431550493112,1
2510,1.0,-0.3834918690939374,1,0,1.543199545092886,1
2511,1.0,-1.9016783371841692,1,1,8.958125625865549,0
2512,1.0,-1.079250909697189,1,0,1.7783194222600438,1
2513,1.0,0.6066001538330541,1,1,1.1126741563407,0
2514,1.0,-3.498298280064108,1,0,2.8408236104632976,1
